Name,Team,batter,season,G,PA,AB,H,2B,3B,HR,BB,K,HBP,SF,AVG,OBP,SLG,OPS,ISO,BABIP,BB%,K%,BIP%,wOBA,wRC+,WAR,age_bat_median,K_BB_ratio,contact_rate
Unknown_592567,PIT,592567,2018,144,465,415,115,19,1,11,39,82,4,7,0.277,0.34,0.407,0.747,0.13,0.316,0.0839,0.1763,0.7312,0.339,105.3,1.9,26.0,2.101311084624553,0.8237
Unknown_457763,SF,457763,2018,105,448,398,113,22,1,5,45,53,3,2,0.284,0.359,0.382,0.741,0.098,0.316,0.1004,0.1183,0.7746,0.339,105.3,1.8,31.0,1.1782868525896415,0.8817
Unknown_408045,MIN,408045,2018,127,543,486,137,27,1,6,51,86,2,3,0.282,0.351,0.379,0.729,0.097,0.33,0.0939,0.1584,0.7422,0.338,104.7,2.1,35.0,1.6869009584664538,0.8416
Unknown_576397,STL,576397,2018,117,402,351,92,19,1,11,44,77,3,4,0.262,0.346,0.416,0.762,0.154,0.303,0.1095,0.1915,0.6915,0.338,104.7,1.6,30.0,1.7488584474885844,0.8085
Unknown_519048,BOS,519048,2018,123,464,408,101,23,4,15,51,103,0,5,0.248,0.328,0.434,0.761,0.186,0.292,0.1099,0.222,0.6681,0.337,104.0,1.8,33.0,2.0200181983621475,0.778
Unknown_649557,TOR,649557,2018,125,452,422,111,26,0,18,23,62,3,4,0.263,0.303,0.453,0.756,0.19,0.269,0.0509,0.1372,0.8053,0.337,104.0,1.7,28.0,2.6954813359528487,0.8628
Unknown_606192,TOR,606192,2018,133,523,476,114,29,7,22,41,163,3,3,0.239,0.302,0.468,0.771,0.229,0.313,0.0784,0.3117,0.6042,0.337,104.0,2.0,26.0,3.9757653061224487,0.6883
Unknown_518618,MIA,518618,2018,149,551,499,132,26,2,16,29,140,21,2,0.265,0.33,0.421,0.751,0.156,0.336,0.0526,0.2541,0.6552,0.337,104.0,2.1,29.0,4.830798479087452,0.7459
Unknown_592348,DET,592348,2018,127,492,444,109,29,3,16,42,132,4,2,0.245,0.315,0.432,0.747,0.187,0.312,0.0854,0.2683,0.6382,0.337,104.0,1.9,26.0,3.141686182669789,0.7317
Unknown_622110,TB,622110,2018,131,560,503,148,22,1,4,47,93,7,2,0.294,0.361,0.366,0.727,0.072,0.353,0.0839,0.1661,0.7357,0.337,104.0,2.2,27.0,1.9797377830750893,0.8339
Unknown_666971,TOR,666971,2018,64,263,249,70,8,0,11,9,59,2,2,0.281,0.309,0.446,0.755,0.165,0.326,0.0342,0.2243,0.73,0.337,104.0,1.0,25.0,6.558479532163743,0.7757000000000001
Unknown_645277,ATL,645277,2018,161,699,654,170,40,5,24,36,117,5,3,0.26,0.302,0.446,0.749,0.187,0.283,0.0515,0.1674,0.7725,0.336,103.3,2.6,21.0,3.250485436893204,0.8326
Unknown_575929,CHC,575929,2018,138,549,477,118,27,5,10,55,121,13,2,0.247,0.34,0.388,0.728,0.14,0.31,0.1002,0.2204,0.6521,0.336,103.3,2.1,26.0,2.199600798403194,0.7796
Unknown_570799,SD,570799,2018,109,384,351,83,15,0,20,23,104,9,1,0.236,0.299,0.45,0.75,0.214,0.276,0.0599,0.2708,0.6458,0.336,103.3,1.4,27.0,4.520868113522537,0.7292000000000001
Unknown_444432,BAL,444432,2018,90,358,330,86,12,0,17,24,87,2,2,0.261,0.313,0.452,0.764,0.191,0.303,0.067,0.243,0.6844,0.336,103.3,1.3,32.0,3.6268656716417906,0.757
Unknown_600524,BAL,600524,2018,71,261,236,61,14,0,8,19,62,4,2,0.258,0.322,0.419,0.741,0.161,0.315,0.0728,0.2375,0.6743,0.335,102.7,1.0,24.0,3.262362637362637,0.7625
Unknown_571602,CWS,571602,2018,123,496,434,99,23,0,20,52,165,7,3,0.228,0.319,0.419,0.738,0.191,0.313,0.1048,0.3327,0.5484,0.335,102.7,1.8,27.0,3.174618320610687,0.6673
Unknown_571506,MIA,571506,2018,141,501,423,96,13,1,20,73,124,2,3,0.227,0.341,0.404,0.746,0.177,0.27,0.1457,0.2475,0.6028,0.335,102.7,1.8,30.0,1.6986959505833905,0.7525
Unknown_608577,TEX,608577,2018,128,536,489,126,25,1,20,40,116,4,3,0.258,0.317,0.436,0.753,0.178,0.298,0.0746,0.2164,0.7015,0.335,102.7,2.0,23.0,2.900804289544236,0.7836
Unknown_595751,PHI,595751,2018,107,377,344,90,16,2,10,18,138,14,1,0.262,0.324,0.407,0.731,0.145,0.406,0.0477,0.366,0.5491,0.335,102.7,1.4,25.0,7.672955974842767,0.634
Unknown_543939,STL,543939,2018,119,407,353,88,18,2,9,31,60,14,3,0.249,0.332,0.388,0.72,0.139,0.275,0.0762,0.1474,0.7273,0.335,102.7,1.5,28.0,1.9343832020997376,0.8526
Unknown_434670,BOS,434670,2018,44,195,177,45,7,0,6,14,35,2,2,0.254,0.313,0.395,0.708,0.141,0.283,0.0718,0.1795,0.7385,0.335,102.7,0.7,35.0,2.5,0.8205
Unknown_466320,CLE,466320,2018,81,286,258,71,17,0,6,20,38,3,5,0.275,0.329,0.411,0.74,0.136,0.297,0.0699,0.1329,0.7867,0.334,102.0,1.0,34.0,1.9012875536480685,0.8671
Unknown_657557,STL,657557,2018,114,490,437,105,25,1,19,36,123,12,5,0.24,0.312,0.432,0.745,0.192,0.287,0.0735,0.251,0.649,0.334,102.0,1.8,25.0,3.414965986394558,0.749
Unknown_430945,BAL,430945,2018,144,613,580,163,35,0,15,24,93,5,4,0.281,0.313,0.419,0.732,0.138,0.311,0.0392,0.1517,0.801,0.334,102.0,2.2,33.0,3.8698979591836737,0.8483
Unknown_425877,STL,425877,2018,123,503,459,120,20,0,20,29,66,9,6,0.261,0.314,0.436,0.75,0.174,0.264,0.0577,0.1312,0.7932,0.334,102.0,1.8,36.0,2.273830155979203,0.8688
Unknown_467055,SF,467055,2018,90,252,230,57,10,1,9,19,52,2,1,0.248,0.31,0.417,0.727,0.17,0.282,0.0754,0.2063,0.7103,0.334,102.0,0.9,32.0,2.7360742705570296,0.7937
Unknown_435622,COL,435622,2018,164,636,572,133,21,8,22,53,151,6,4,0.233,0.302,0.413,0.715,0.18,0.275,0.0833,0.2374,0.6682,0.332,100.7,2.2,33.0,2.849939975990396,0.7626
Unknown_475174,CLE,475174,2018,144,580,522,129,19,0,23,51,127,2,5,0.247,0.314,0.416,0.73,0.169,0.281,0.0879,0.219,0.6897,0.332,100.7,2.0,31.0,2.4914675767918086,0.781
Unknown_546318,PHI,546318,2018,147,597,550,140,19,3,22,38,122,7,1,0.255,0.31,0.42,0.73,0.165,0.29,0.0637,0.2044,0.7186,0.332,100.7,2.0,27.0,3.2087912087912085,0.7956
Unknown_592122,NYY,592122,2018,68,268,244,56,10,0,17,19,95,2,3,0.23,0.287,0.48,0.767,0.25,0.289,0.0709,0.3545,0.5672,0.332,100.7,0.9,27.0,4.999999999999999,0.6455
Unknown_608384,PHI,608384,2018,137,448,407,104,12,3,17,32,111,9,0,0.256,0.324,0.425,0.749,0.17,0.312,0.0714,0.2478,0.6607,0.332,100.7,1.5,25.0,3.4705882352941173,0.7522
Unknown_543543,TB,543543,2018,75,254,230,57,13,2,7,22,82,0,2,0.248,0.311,0.413,0.724,0.165,0.35,0.0866,0.3228,0.5906,0.332,100.7,0.9,29.0,3.727482678983834,0.6772
Unknown_542340,MIL,542340,2018,139,515,466,121,14,1,14,41,138,5,2,0.26,0.325,0.384,0.709,0.124,0.339,0.0796,0.268,0.6408,0.331,100.0,1.7,27.0,3.3668341708542715,0.732
Unknown_596146,MIN,596146,2018,156,611,532,119,30,4,20,71,96,5,3,0.224,0.319,0.408,0.727,0.184,0.236,0.1162,0.1571,0.7185,0.331,100.0,2.0,25.0,1.3519793459552496,0.8429
Unknown_502143,BAL,502143,2018,77,282,255,67,8,1,9,22,53,0,5,0.263,0.316,0.408,0.723,0.145,0.293,0.078,0.1879,0.734,0.331,100.0,0.9,34.0,2.4089743589743593,0.8121
Unknown_646240,BOS,646240,2018,123,501,460,112,24,0,21,39,122,0,2,0.243,0.301,0.433,0.734,0.189,0.285,0.0778,0.2435,0.6786,0.33,99.3,1.6,22.0,3.129820051413882,0.7565
Unknown_518792,CHC,518792,2018,126,491,443,119,23,4,8,42,61,2,2,0.269,0.333,0.393,0.726,0.124,0.295,0.0855,0.1242,0.7821,0.33,99.3,1.6,29.0,1.4526315789473683,0.8758
Unknown_623520,CHC,623520,2018,73,212,186,44,9,2,6,19,62,4,3,0.237,0.316,0.403,0.719,0.167,0.314,0.0896,0.2925,0.5991,0.33,99.3,0.7,25.0,3.2645089285714284,0.7075
Unknown_543333,SD,543333,2018,157,677,613,155,31,2,18,62,142,1,1,0.253,0.322,0.398,0.72,0.145,0.302,0.0916,0.2097,0.6972,0.33,99.3,2.2,29.0,2.289301310043668,0.7903
Unknown_607345,CWS,607345,2018,51,187,171,50,6,0,3,10,18,5,1,0.292,0.348,0.38,0.728,0.088,0.311,0.0535,0.0963,0.8235,0.33,99.3,0.6,30.0,1.8,0.9037
Unknown_592325,SEA,592325,2018,98,293,257,70,14,4,1,31,61,4,1,0.272,0.358,0.37,0.728,0.097,0.352,0.1058,0.2082,0.6724,0.329,98.7,0.9,26.0,1.9678638941398865,0.7918000000000001
Unknown_541645,CWS,541645,2018,91,385,356,84,11,2,19,20,102,4,5,0.236,0.281,0.438,0.719,0.202,0.271,0.0519,0.2649,0.6727,0.329,98.7,1.2,27.0,5.104046242774567,0.7351
Unknown_502210,HOU,502210,2018,135,503,450,110,13,2,18,50,79,0,2,0.244,0.319,0.402,0.721,0.158,0.259,0.0994,0.1571,0.7416,0.327,97.3,1.5,31.0,1.5804828973843057,0.8429
Unknown_546991,CHC,546991,2018,146,485,449,129,24,1,5,24,85,3,6,0.287,0.324,0.379,0.702,0.091,0.34,0.0495,0.1753,0.7629,0.327,97.3,1.5,24.0,3.5414141414141413,0.8247
Unknown_571718,KC,571718,2018,73,180,159,38,6,0,6,16,57,3,1,0.239,0.318,0.39,0.708,0.151,0.33,0.0889,0.3167,0.5722,0.327,97.3,0.5,28.0,3.5624296962879636,0.6833
Unknown_608671,SD,608671,2018,113,387,347,90,12,3,4,37,73,1,0,0.259,0.332,0.346,0.678,0.086,0.319,0.0956,0.1886,0.708,0.327,97.3,1.2,27.0,1.9728033472803346,0.8114
Unknown_527038,NYM,527038,2018,126,429,386,103,25,0,11,29,42,5,9,0.267,0.319,0.417,0.736,0.15,0.269,0.0676,0.0979,0.8228,0.327,97.3,1.3,27.0,1.4482248520710062,0.9021
Unknown_608597,TEX,608597,2018,117,428,387,91,18,2,16,33,121,7,1,0.235,0.306,0.416,0.722,0.181,0.299,0.0771,0.2827,0.6238,0.326,96.7,1.2,24.0,3.6666666666666665,0.7173
Unknown_543760,ATH,543760,2018,159,707,635,162,35,2,15,62,132,1,7,0.255,0.319,0.387,0.707,0.132,0.297,0.0877,0.1867,0.7214,0.325,96.0,2.0,28.0,2.12884834663626,0.8133
Unknown_462101,TEX,462101,2018,97,428,395,101,20,3,6,28,66,3,2,0.256,0.308,0.367,0.675,0.111,0.292,0.0654,0.1542,0.7734,0.325,96.0,1.2,30.0,2.3577981651376145,0.8458
Unknown_600869,DET,600869,2018,143,619,539,121,28,3,19,66,160,9,5,0.224,0.317,0.393,0.71,0.169,0.279,0.1066,0.2585,0.6204,0.325,96.0,1.7,25.0,2.424953095684803,0.7415
Unknown_608700,NYM,608700,2018,77,277,238,50,13,2,7,28,65,9,1,0.21,0.315,0.37,0.685,0.16,0.257,0.1011,0.2347,0.6282,0.325,96.0,0.8,27.0,2.321463897131553,0.7653
Unknown_621020,ATL,621020,2018,134,533,478,114,25,4,14,44,122,2,3,0.238,0.304,0.395,0.699,0.157,0.29,0.0826,0.2289,0.6735,0.325,96.0,1.5,24.0,2.771186440677966,0.7711
Unknown_578428,DET,578428,2018,123,464,432,116,31,3,5,19,47,8,2,0.269,0.31,0.389,0.699,0.12,0.291,0.0409,0.1013,0.8341,0.325,96.0,1.3,28.0,2.4767726161369192,0.8987
Unknown_594828,HOU,594828,2018,131,453,409,92,17,0,25,33,102,3,8,0.225,0.283,0.45,0.732,0.225,0.231,0.0728,0.2252,0.6954,0.324,95.3,1.2,32.0,3.0934065934065935,0.7747999999999999
Unknown_598265,BOS,598265,2018,144,557,492,114,35,4,13,50,142,11,4,0.232,0.314,0.398,0.713,0.167,0.296,0.0898,0.2549,0.6355,0.324,95.3,1.5,28.0,2.838530066815145,0.7451
Unknown_444489,MIL,444489,2018,97,345,311,79,13,2,9,24,62,5,4,0.254,0.314,0.395,0.709,0.141,0.287,0.0696,0.1797,0.7333,0.324,95.3,0.9,31.0,2.581896551724138,0.8203
Unknown_455104,COL,455104,2018,111,369,308,67,13,1,11,50,90,7,3,0.218,0.337,0.373,0.71,0.156,0.267,0.1355,0.2439,0.5989,0.324,95.3,1.0,35.0,1.7999999999999998,0.7561
Unknown_543063,SF,543063,2018,150,594,531,135,28,2,14,50,122,8,5,0.254,0.325,0.394,0.719,0.139,0.302,0.0842,0.2054,0.697,0.324,95.3,1.6,31.0,2.4394299287410925,0.7946
Unknown_543308,DET,543308,2018,81,312,288,75,12,1,9,22,84,0,1,0.26,0.312,0.403,0.715,0.142,0.337,0.0705,0.2692,0.6571,0.324,95.3,0.9,29.0,3.818439716312057,0.7308
Unknown_572821,MIN,572821,2018,155,637,558,120,30,2,21,70,131,4,5,0.215,0.305,0.389,0.693,0.174,0.241,0.1099,0.2057,0.6782,0.323,94.7,1.7,31.0,1.8717015468607825,0.7943
Unknown_541650,MIL,541650,2018,124,346,326,83,13,2,9,18,73,0,2,0.255,0.292,0.39,0.681,0.135,0.301,0.052,0.211,0.737,0.323,94.7,0.9,27.0,4.0576923076923075,0.789
Unknown_621043,HOU,621043,2018,115,490,419,99,20,1,16,58,115,2,11,0.236,0.324,0.403,0.728,0.167,0.278,0.1184,0.2347,0.6429,0.323,94.7,1.3,24.0,1.9822635135135134,0.7653
Unknown_543401,CLE,543401,2018,150,610,539,123,28,1,18,60,118,7,3,0.228,0.312,0.384,0.696,0.156,0.259,0.0984,0.1934,0.6951,0.323,94.7,1.6,31.0,1.9654471544715446,0.8066
Unknown_542255,ATL,542255,2018,160,674,610,161,27,6,10,49,90,6,4,0.264,0.323,0.377,0.7,0.113,0.294,0.0727,0.1335,0.7774,0.322,94.0,1.7,28.0,1.8363136176066026,0.8665
Unknown_607680,TOR,607680,2018,139,542,512,129,40,2,15,18,98,6,6,0.252,0.282,0.426,0.708,0.174,0.281,0.0332,0.1808,0.7749,0.322,94.0,1.4,29.0,5.44578313253012,0.8192
Unknown_545358,HOU,545358,2018,78,250,221,50,13,0,8,23,74,6,0,0.226,0.316,0.394,0.71,0.167,0.302,0.092,0.296,0.588,0.322,94.0,0.6,27.0,3.217391304347826,0.704
Unknown_660162,CWS,660162,2018,149,650,578,136,32,6,17,67,217,1,2,0.235,0.315,0.4,0.714,0.164,0.344,0.1031,0.3338,0.5585,0.322,94.0,1.7,23.0,3.2376333656644034,0.6662
Unknown_572073,BAL,572073,2018,68,230,213,52,10,1,8,15,55,2,0,0.244,0.3,0.413,0.713,0.169,0.293,0.0652,0.2391,0.687,0.322,94.0,0.6,27.0,3.6671779141104297,0.7609
Unknown_405395,LAA,405395,2018,117,498,465,114,20,0,19,28,65,2,3,0.245,0.289,0.411,0.7,0.166,0.247,0.0562,0.1305,0.8092,0.322,94.0,1.3,38.0,2.3220640569395017,0.8694999999999999
Unknown_446263,KC,446263,2018,108,370,331,79,14,1,14,28,103,8,3,0.239,0.311,0.414,0.725,0.175,0.3,0.0757,0.2784,0.6243,0.321,93.3,0.9,32.0,3.6776750330250985,0.7216
Unknown_600303,CHC,600303,2018,120,190,171,45,8,0,1,17,27,2,0,0.263,0.337,0.327,0.664,0.064,0.308,0.0895,0.1421,0.7474,0.321,93.3,0.5,29.0,1.587709497206704,0.8579
Unknown_656775,BAL,656775,2018,44,191,170,40,9,0,4,17,37,2,0,0.235,0.312,0.359,0.671,0.124,0.279,0.089,0.1937,0.6963,0.321,93.3,0.5,24.0,2.1764044943820227,0.8063
Unknown_571466,CIN,571466,2018,134,522,460,114,21,3,10,54,96,2,3,0.248,0.328,0.372,0.699,0.124,0.291,0.1034,0.1839,0.7031,0.321,93.3,1.3,27.0,1.7785299806576402,0.8161
Unknown_519222,NYY,519222,2018,74,265,242,59,12,0,10,17,67,2,3,0.244,0.295,0.417,0.713,0.174,0.292,0.0642,0.2528,0.6717,0.321,93.3,0.7,30.0,3.937694704049845,0.7472
Unknown_640447,CIN,640447,2018,75,247,218,55,10,1,7,20,60,5,4,0.252,0.324,0.404,0.728,0.151,0.31,0.081,0.2429,0.6559,0.32,92.7,0.6,26.0,2.9987654320987653,0.7571
Unknown_456078,CWS,456078,2018,48,181,170,44,7,0,6,9,46,2,0,0.259,0.304,0.406,0.71,0.147,0.322,0.0497,0.2541,0.6851,0.32,92.7,0.4,31.0,5.112676056338028,0.7459
Unknown_431145,TOR,431145,2018,89,352,289,56,8,0,10,56,82,7,0,0.194,0.338,0.325,0.663,0.131,0.234,0.1591,0.233,0.5881,0.32,92.7,0.8,35.0,1.4644877435575112,0.767
Unknown_458731,NYY,458731,2018,144,621,538,125,20,7,12,68,108,5,6,0.232,0.321,0.362,0.683,0.13,0.267,0.1095,0.1739,0.7021,0.319,92.0,1.4,35.0,1.5881278538812784,0.8261000000000001
Unknown_452095,ATL,452095,2018,80,304,258,58,9,0,8,36,79,9,1,0.225,0.339,0.353,0.692,0.128,0.291,0.1184,0.2599,0.5921,0.319,92.0,0.7,32.0,2.1951013513513513,0.7401
Unknown_641820,BAL,641820,2018,154,636,582,141,23,3,24,44,153,5,5,0.242,0.299,0.416,0.715,0.174,0.285,0.0692,0.2406,0.6824,0.319,92.0,1.5,26.0,3.4768786127167632,0.7594
Unknown_595978,SD,595978,2018,91,326,303,70,14,2,14,21,90,1,1,0.231,0.282,0.429,0.711,0.198,0.28,0.0644,0.2761,0.6564,0.319,92.0,0.8,26.0,4.287267080745342,0.7239
Unknown_534606,MIN,534606,2018,65,180,165,46,11,0,2,10,53,2,3,0.279,0.322,0.382,0.704,0.103,0.389,0.0556,0.2944,0.6389,0.319,92.0,0.4,30.0,5.294964028776978,0.7056
Unknown_571912,TOR,571912,2018,62,231,202,50,13,1,3,25,67,2,2,0.248,0.333,0.366,0.7,0.119,0.351,0.1082,0.29,0.5931,0.318,91.3,0.5,27.0,2.6802218114602585,0.71
Unknown_453943,NYM,453943,2018,115,472,408,87,18,0,18,48,112,8,8,0.213,0.303,0.39,0.693,0.176,0.241,0.1017,0.2373,0.6441,0.318,91.3,1.1,32.0,2.3333333333333335,0.7626999999999999
Unknown_445055,AZ,445055,2018,143,586,527,141,19,7,3,33,95,18,3,0.268,0.33,0.347,0.678,0.08,0.319,0.0563,0.1621,0.7423,0.318,91.3,1.3,33.0,2.8792184724689163,0.8379
Unknown_544725,CWS,544725,2018,77,275,258,70,7,4,4,9,69,3,1,0.271,0.303,0.376,0.679,0.105,0.355,0.0327,0.2509,0.6909,0.317,90.7,0.6,27.0,7.672782874617737,0.7491
Unknown_605512,ATL,605512,2018,92,184,166,38,11,0,6,13,43,4,1,0.229,0.299,0.404,0.703,0.175,0.271,0.0707,0.2337,0.6739,0.317,90.7,0.4,28.0,3.3055162659123054,0.7663
Unknown_520471,SD,520471,2018,162,656,602,149,31,5,13,45,147,2,6,0.248,0.299,0.38,0.68,0.133,0.304,0.0686,0.2241,0.7027,0.317,90.7,1.4,29.0,3.2667638483965016,0.7759
Unknown_446308,WSH,446308,2018,76,271,235,56,8,0,8,30,45,3,2,0.238,0.33,0.374,0.704,0.136,0.261,0.1107,0.1661,0.7085,0.317,90.7,0.6,32.0,1.5004516711833784,0.8339
Unknown_571875,AZ,571875,2018,56,238,207,46,8,0,6,26,65,1,4,0.222,0.307,0.348,0.655,0.126,0.286,0.1092,0.2731,0.6134,0.317,90.7,0.5,28.0,2.500915750915751,0.7269
Unknown_628338,SEA,628338,2018,106,337,292,69,14,1,5,32,52,4,2,0.236,0.318,0.342,0.661,0.106,0.27,0.095,0.1543,0.7181,0.316,90.0,0.7,27.0,1.6242105263157893,0.8457
Unknown_521692,KC,521692,2018,129,544,510,120,23,0,27,17,108,12,5,0.235,0.274,0.439,0.713,0.204,0.245,0.0312,0.1985,0.7482,0.316,90.0,1.1,28.0,6.362179487179488,0.8015
Unknown_643396,TEX,643396,2018,104,396,356,93,18,2,4,28,62,6,1,0.261,0.325,0.357,0.682,0.096,0.306,0.0707,0.1566,0.7449,0.316,90.0,0.8,23.0,2.214992927864215,0.8434
Unknown_460086,KC,460086,2018,141,568,506,124,24,0,13,50,124,10,2,0.245,0.324,0.37,0.694,0.125,0.299,0.088,0.2183,0.6761,0.316,90.0,1.2,34.0,2.4806818181818184,0.7817000000000001
Unknown_621453,SF,621453,2018,40,152,141,36,11,1,2,10,44,0,1,0.255,0.303,0.39,0.693,0.135,0.354,0.0658,0.2895,0.6447,0.316,90.0,0.3,25.0,4.399696048632219,0.7105
