Name,Team,batter,season,G,PA,AB,H,2B,3B,HR,BB,K,HBP,SF,AVG,OBP,SLG,OPS,ISO,BABIP,BB%,K%,BIP%,wOBA,wRC+,WAR,age_bat_median,K_BB_ratio,contact_rate,cluster
Unknown_663728,SEA,663728,2023,148,579,522,122,23,1,31,54,160,1,2,0.234,0.4457831325301205,0.5286506469500927,0.765,0.5725593667546174,0.4149253731343284,0.4040074557315936,0.5645617342130066,0.6287,0.346,0.4961801367108966,0.2866666666666667,27.0,0.0473136053030982,0.4354382657869935,0
Unknown_663538,CHC,663538,2023,153,698,629,178,27,4,9,49,84,14,5,0.283,0.5662650602409639,0.3844731977818855,0.727,0.237467018469657,0.5313432835820896,0.2963653308480894,0.1969839773798303,0.788,0.346,0.4961801367108966,0.3133333333333333,26.0,0.0231629596856592,0.8030160226201695,3
Unknown_543257,TEX,543257,2023,121,452,381,91,25,1,10,61,111,2,8,0.239,0.5512048192771085,0.3955637707948244,0.729,0.3720316622691292,0.5014925373134328,0.5983224603914259,0.4922243166823751,0.615,0.345,0.4933655006031363,0.2533333333333333,34.0,0.0252065935609503,0.5077756833176248,0
Unknown_679529,DET,679529,2023,164,700,622,144,34,1,31,67,177,6,5,0.232,0.4578313253012048,0.489833641404806,0.749,0.5224274406332453,0.4059701492537314,0.4151910531220875,0.5094250706880301,0.6429,0.345,0.4933655006031363,0.3133333333333333,24.0,0.0411434230976532,0.4905749293119699,0
Unknown_458015,CIN,458015,2023,68,257,221,44,7,0,14,29,66,7,0,0.199,0.4608433734939758,0.4565619223659889,0.732,0.5620052770448548,0.235820895522388,0.4948741845293569,0.5186145146088594,0.6031,0.345,0.4933655006031363,0.2,40.0,0.034058578052018,0.4813854853911405,0
Unknown_666023,KC,666023,2023,63,237,219,62,10,1,9,13,51,1,3,0.283,0.4939759036144578,0.5304990757855823,0.783,0.445910290237467,0.5761194029850747,0.2250698974836905,0.4205937794533459,0.7215,0.345,0.4933655006031363,0.2,28.0,0.0658646979170563,0.5794062205466539,0
Unknown_641680,TEX,641680,2023,140,541,495,131,29,0,18,42,100,1,3,0.265,0.4939759036144578,0.4768946395563772,0.754,0.4195250659630607,0.4865671641791045,0.3308480894687791,0.3489632422243167,0.7357,0.344,0.4909529553679131,0.2733333333333333,28.0,0.0360879567569122,0.6510367577756835,3
Unknown_650489,MIN,650489,2023,123,441,384,96,18,5,10,36,111,16,3,0.25,0.5391566265060243,0.4195933456561924,0.738,0.3746701846965699,0.564179104477612,0.3494874184529357,0.5065975494816211,0.6259,0.344,0.4909529553679131,0.2466666666666667,26.0,0.0496971218186054,0.4934024505183789,0
Unknown_596142,SD,596142,2023,73,267,240,52,9,0,19,21,67,4,2,0.217,0.3915662650602409,0.5878003696857672,0.78,0.7018469656992085,0.2328358208955223,0.3359739049394222,0.5047125353440151,0.6554,0.344,0.4909529553679131,0.2066666666666666,31.0,0.0517003614908216,0.4952874646559848,0
Unknown_592696,ATL,592696,2023,151,537,498,127,25,3,23,35,128,1,2,0.255,0.4397590361445783,0.5212569316081332,0.76,0.5065963060686016,0.4895522388059701,0.2730661696178937,0.4752591894439208,0.6927,0.343,0.4881383192601527,0.2666666666666666,32.0,0.0607662113666381,0.5247408105560794,0
Unknown_681082,PHI,681082,2023,163,684,626,174,32,3,16,41,114,7,9,0.278,0.5030120481927711,0.4454713493530499,0.74,0.337730870712401,0.5343283582089553,0.2483690587138863,0.3063147973609802,0.7617,0.343,0.4881383192601527,0.3,26.0,0.0438597453156101,0.6936852026390199,3
Unknown_666971,AZ,666971,2023,155,628,586,152,38,2,25,34,112,6,2,0.259,0.4457831325301205,0.5268022181146028,0.765,0.503957783641161,0.4417910447761193,0.2213420316868593,0.3336475023562676,0.758,0.343,0.4881383192601527,0.2866666666666667,30.0,0.0537848095641985,0.6663524976437323,3
Unknown_545341,COL,545341,2023,118,471,434,116,31,2,16,29,96,6,2,0.267,0.4909638554216867,0.5268022181146028,0.779,0.4802110817941952,0.5223880597014926,0.2562907735321528,0.39373232799246,0.7219,0.343,0.4881383192601527,0.2533333333333333,32.0,0.0540304880826882,0.6062676720075402,3
Unknown_660707,COL,660707,2023,89,327,304,74,16,2,12,15,117,5,3,0.243,0.3885542168674698,0.4695009242144178,0.715,0.4617414248021108,0.6388059701492538,0.1831314072693383,0.7565975494816211,0.581,0.343,0.4881383192601527,0.22,25.0,0.140874155970702,0.2434024505183789,0
Unknown_621020,CHC,621020,2023,152,655,578,141,25,3,24,70,158,5,2,0.244,0.5180722891566266,0.4584103512014788,0.752,0.445910290237467,0.4776119402985074,0.4673811742777259,0.481856738925542,0.6443,0.343,0.4881383192601527,0.2933333333333333,29.0,0.0336660204289944,0.5181432610744581,0
Unknown_570482,LAA,570482,2023,65,242,226,68,9,1,2,12,38,1,3,0.301,0.533132530120482,0.3733826247689465,0.711,0.1741424802110817,0.6417910447761194,0.2003727865796831,0.2834590009425071,0.7893,0.343,0.4881383192601527,0.2,32.0,0.0512603461582728,0.7165409990574929,3
Unknown_665161,HOU,665161,2023,158,667,611,162,35,3,11,45,134,9,1,0.265,0.5,0.3918669131238448,0.711,0.2955145118733509,0.564179104477612,0.2837837837837837,0.3868991517436381,0.7121,0.342,0.4853236831523924,0.2933333333333333,26.0,0.0476016445440383,0.613100848256362,3
Unknown_641432,NYY,641432,2023,51,169,153,36,7,0,5,14,23,1,1,0.235,0.4337349397590361,0.378927911275416,0.681,0.3562005277044854,0.3343283582089552,0.3550792171481826,0.2342130065975495,0.7751,0.342,0.4853236831523924,0.18,29.0,0.0218089365609135,0.7657869934024506,3
Unknown_670156,CHC,670156,2023,58,165,145,36,5,0,1,17,36,0,0,0.248,0.5090361445783133,0.2384473197781886,0.631,0.1213720316622691,0.5671641791044777,0.4492078285181733,0.4276625824693685,0.6606,0.341,0.4829111379171692,0.18,28.0,0.0309975195022903,0.5723374175306315,1
Unknown_593871,MIN,593871,2023,86,369,323,81,18,0,15,40,96,2,3,0.251,0.5301204819277109,0.5027726432532349,0.78,0.4907651715039578,0.5164179104477612,0.4743709226467847,0.5266258246936851,0.6233,0.34,0.4800965018094089,0.22,30.0,0.0364542735718019,0.4733741753063147,0
Unknown_666135,MIN,666135,2023,92,330,290,76,14,1,11,30,84,7,3,0.262,0.5542168674698796,0.4750462107208873,0.773,0.4221635883905013,0.5791044776119404,0.3928238583410997,0.5131950989632422,0.6333,0.34,0.4800965018094089,0.2133333333333333,26.0,0.0441850798005578,0.4868049010367579,0
Unknown_621545,CWS,621545,2023,56,177,163,41,7,0,3,9,54,1,0,0.252,0.4126506024096384,0.3253234750462108,0.644,0.2348284960422163,0.6686567164179104,0.20596458527493,0.6324222431668237,0.6158,0.34,0.4800965018094089,0.18,29.0,0.1062412996876908,0.3675777568331764,1
Unknown_596129,NYM,596129,2023,108,331,284,65,8,0,13,44,83,2,1,0.229,0.533132530120482,0.4066543438077635,0.73,0.4116094986807387,0.4208955223880598,0.5885368126747437,0.5044769085768144,0.6103,0.34,0.4800965018094089,0.2133333333333333,31.0,0.0265203284980795,0.4955230914231856,0
Unknown_608336,MIN,608336,2023,111,348,296,53,10,1,21,50,150,2,0,0.179,0.4337349397590361,0.4768946395563772,0.734,0.6437994722955145,0.3641791044776119,0.6388630009319665,0.929076343072573,0.4195,0.34,0.4800965018094089,0.2133333333333333,30.0,0.0480469726103073,0.0709236569274269,0
Unknown_543807,TOR,543807,2023,159,705,636,163,25,1,21,61,127,5,3,0.256,0.5030120481927711,0.4140480591497229,0.723,0.3509234828496042,0.4626865671641791,0.3723205964585274,0.3378887841658813,0.7234,0.339,0.4772818657016485,0.2866666666666667,34.0,0.0302936429915895,0.6621112158341187,3
Unknown_518626,NYY,518626,2023,57,211,183,32,6,0,16,25,50,1,2,0.175,0.3524096385542169,0.5471349353049908,0.745,0.7546174142480211,0.0,0.52143522833178,0.4719604147031103,0.6398,0.339,0.4772818657016485,0.1866666666666666,38.0,0.0287049241882701,0.5280395852968898,0
Unknown_467793,PIT,467793,2023,154,647,573,135,33,1,23,70,111,0,4,0.236,0.4789156626506025,0.4491682070240296,0.734,0.4564643799472295,0.3552238805970149,0.4734389561975769,0.3178605089538172,0.7202,0.339,0.4772818657016485,0.28,37.0,0.0206908096030947,0.6821394910461829,3
Unknown_542364,NYM,542364,2023,46,152,126,27,3,0,2,23,36,1,1,0.214,0.5421686746987954,0.2070240295748613,0.623,0.1635883905013192,0.4388059701492538,0.6742777260018639,0.4714891611687088,0.5987,0.339,0.4772818657016485,0.1733333333333333,32.0,0.0202872568238759,0.5285108388312911,1
Unknown_686469,KC,686469,2023,66,274,246,58,17,0,9,25,35,2,1,0.236,0.4578313253012048,0.4454713493530499,0.725,0.4485488126649076,0.3194029850746268,0.3942218080149114,0.2144203581526861,0.7701,0.339,0.4772818657016485,0.2,26.0,0.0170958581303166,0.7855796418473135,3
Unknown_642731,SF,642731,2023,123,542,507,137,27,2,14,22,123,11,2,0.27,0.4698795180722892,0.4436229205175602,0.728,0.3562005277044854,0.5880597014925374,0.1584342963653308,0.4481621112158341,0.7122,0.338,0.4748693204664254,0.2533333333333333,27.0,0.0981654893522711,0.551837888784166,3
Unknown_553869,COL,553869,2023,145,541,501,134,26,1,15,34,124,2,4,0.267,0.4698795180722892,0.4417744916820703,0.727,0.3614775725593667,0.5701492537313434,0.2618825722273998,0.4535815268614514,0.7043,0.338,0.4748693204664254,0.2533333333333333,33.0,0.0606353644055185,0.5464184731385486,3
Unknown_683734,CWS,683734,2023,153,621,572,149,30,2,22,36,129,11,2,0.26,0.4759036144578313,0.4824399260628466,0.751,0.4379947229551451,0.4955223880597015,0.2395153774464119,0.4029217719132894,0.7166,0.338,0.4748693204664254,0.2666666666666666,25.0,0.0593066652855743,0.5970782280867106,3
Unknown_663886,CIN,663886,2023,140,535,482,119,20,2,13,48,141,4,1,0.247,0.4879518072289157,0.3770794824399261,0.697,0.3218997361477572,0.5611940298507463,0.3872320596458528,0.5346371347785108,0.6393,0.338,0.4748693204664254,0.2533333333333333,27.0,0.046873648826291,0.4653628652214892,0
Unknown_605204,SF,605204,2023,148,560,494,122,24,1,18,54,155,6,6,0.247,0.5030120481927711,0.434380776340111,0.734,0.4036939313984168,0.5492537313432836,0.418452935694315,0.5657398680490103,0.6125,0.338,0.4748693204664254,0.2533333333333333,30.0,0.0455707280935342,0.4342601319509898,0
Unknown_621028,CIN,621028,2023,75,269,240,63,18,0,3,18,34,4,5,0.262,0.4819277108433735,0.3715341959334566,0.693,0.2717678100263852,0.4597014925373134,0.2809878844361603,0.2113572101790763,0.7844,0.338,0.4748693204664254,0.1933333333333333,30.0,0.0265639551025951,0.7886427898209234,3
Unknown_663837,DET,663837,2023,137,546,494,127,21,5,10,44,114,6,1,0.257,0.5030120481927711,0.3826247689463957,0.705,0.3007915567282321,0.5402985074626866,0.3448275862068966,0.4055136663524977,0.6978,0.337,0.472054684358665,0.2466666666666667,27.0,0.0401357262726153,0.5944863336475024,3
Unknown_676609,SEA,676609,2023,93,294,241,56,9,1,5,29,70,19,5,0.232,0.5903614457831324,0.3068391866913125,0.694,0.2612137203166226,0.4895522388059701,0.4287045666356011,0.4745523091423185,0.5986,0.337,0.472054684358665,0.2,27.0,0.0367337343164357,0.5254476908576815,3
Unknown_669222,CIN,669222,2023,100,335,306,71,10,0,13,26,76,1,2,0.232,0.4066265060240963,0.4029574861367839,0.685,0.3984168865435356,0.391044776119403,0.3308480894687791,0.4481621112158341,0.6925,0.337,0.472054684358665,0.2066666666666666,28.0,0.0465888240251498,0.551837888784166,3
Unknown_660162,CWS,660162,2023,93,362,339,88,20,1,12,20,109,2,1,0.26,0.4397590361445783,0.4750462107208873,0.735,0.4274406332453826,0.635820895522388,0.2264678471575023,0.6229971724787935,0.6381,0.337,0.472054684358665,0.2133333333333333,28.0,0.0955726279443831,0.3770028275212067,0
Unknown_543228,CHC,543228,2023,119,431,393,106,20,2,11,21,83,9,8,0.27,0.4759036144578313,0.4454713493530499,0.73,0.3588390501319261,0.5223880597014926,0.1961789375582479,0.3673421300659755,0.7378,0.337,0.472054684358665,0.2266666666666666,36.0,0.0665415832436388,0.6326578699340244,3
Unknown_649966,BOS,649966,2023,53,189,152,29,6,0,3,26,41,11,0,0.191,0.575301204819277,0.2125693160813309,0.639,0.237467018469657,0.3194029850746268,0.6104380242311277,0.4245994344957587,0.5767,0.337,0.472054684358665,0.18,26.0,0.0205041488349294,0.5754005655042413,3
Unknown_621043,MIN,621043,2023,144,618,549,132,32,2,19,61,138,5,3,0.24,0.4879518072289157,0.4362292051756007,0.73,0.4221635883905013,0.453731343283582,0.429170549860205,0.439679547596607,0.6699,0.336,0.4692400482509046,0.26,29.0,0.033784031700031,0.5603204524033929,0
Unknown_642350,TB,642350,2023,104,379,350,78,14,2,25,23,133,2,3,0.223,0.3433734939759036,0.5822550831792976,0.761,0.6781002638522428,0.4119402985074627,0.2520969245107176,0.7403393025447691,0.5805,0.336,0.4692400482509046,0.2133333333333333,28.0,0.10188600060611,0.2596606974552311,0
Unknown_608841,WSH,608841,2023,159,676,629,171,37,1,13,39,133,5,3,0.272,0.4819277108433735,0.4103512014787432,0.714,0.3034300791556728,0.5701492537313434,0.2381174277726002,0.3770028275212064,0.7382,0.336,0.4692400482509046,0.2733333333333333,31.0,0.055977083605371,0.6229971724787937,3
Unknown_606192,SEA,606192,2023,165,695,641,164,29,2,27,38,215,8,8,0.256,0.4337349397590361,0.4805914972273569,0.736,0.445910290237467,0.6059701492537314,0.2241379310344827,0.6425541941564562,0.6245,0.336,0.4692400482509046,0.2733333333333333,31.0,0.099474641976529,0.3574458058435439,0
Unknown_641933,STL,641933,2023,73,277,248,57,14,0,9,29,70,0,0,0.23,0.4578313253012048,0.4085027726432533,0.706,0.4116094986807387,0.4477611940298507,0.4571295433364399,0.5089538171536285,0.6426,0.336,0.4692400482509046,0.1933333333333333,28.0,0.0367096416800881,0.4910461828463714,0
Unknown_592178,COL,592178,2023,85,350,314,73,11,0,11,30,73,6,0,0.232,0.4608433734939758,0.3678373382624769,0.684,0.345646437994723,0.4059701492537314,0.3685927306616962,0.4050424128180961,0.6886,0.335,0.4668275030156815,0.2066666666666666,31.0,0.037106619202521,0.594957587181904,3
Unknown_676475,STL,676475,2023,112,362,332,84,22,1,9,23,46,4,2,0.253,0.4487951807228916,0.4306839186691313,0.714,0.3825857519788918,0.4029850746268657,0.2651444547996272,0.2130065975494816,0.7873,0.335,0.4668275030156815,0.2066666666666666,25.0,0.0287354053186875,0.7869934024505183,3
Unknown_519203,NYY,519203,2023,105,438,387,93,14,0,13,36,99,14,1,0.24,0.5060240963855422,0.3752310536044363,0.704,0.337730870712401,0.4656716417910447,0.3522833178005591,0.4460414703110274,0.6598,0.335,0.4668275030156815,0.22,34.0,0.0432097891202588,0.5539585296889726,3
Unknown_642715,MIL,642715,2023,157,665,580,129,31,2,24,73,173,6,6,0.222,0.4668674698795181,0.4306839186691313,0.72,0.4617414248021108,0.4059701492537314,0.4808946877912394,0.5266258246936851,0.618,0.334,0.4640128669079211,0.26,28.0,0.0358618825060534,0.4733741753063147,0
Unknown_624512,BOS,624512,2023,73,220,202,51,12,1,1,13,54,2,1,0.252,0.4367469879518072,0.301293900184843,0.639,0.1978891820580475,0.6089552238805972,0.244641192917055,0.4919886899151743,0.6545,0.334,0.4640128669079211,0.18,28.0,0.0703962510556272,0.5080113100848256,1
Unknown_657077,BOS,657077,2023,143,613,557,145,37,5,13,45,95,6,5,0.26,0.4879518072289157,0.4454713493530499,0.734,0.3825857519788918,0.4686567164179104,0.3112767940354147,0.278746465598492,0.7618,0.334,0.4640128669079211,0.2533333333333333,27.0,0.0308672572411819,0.7212535344015079,3
Unknown_624424,SF,624424,2023,128,484,418,98,15,0,15,55,110,7,4,0.234,0.5210843373493976,0.3770794824399261,0.709,0.3562005277044854,0.4328358208955225,0.4986020503261883,0.4491046182846371,0.6446,0.334,0.4640128669079211,0.2266666666666666,30.0,0.0287219624962059,0.5508953817153628,3
Unknown_443558,SD,443558,2023,54,166,157,39,6,1,5,6,47,2,1,0.248,0.3765060240963854,0.4085027726432533,0.678,0.3614775725593667,0.5582089552238807,0.1374650512581547,0.5805843543826579,0.6687,0.334,0.4640128669079211,0.1733333333333333,43.0,0.1417818966869469,0.4194156456173421,1
Unknown_686217,MIL,686217,2023,64,245,212,55,9,1,3,28,41,1,4,0.259,0.5572289156626508,0.3327171903881701,0.697,0.2242744063324538,0.5014925373134328,0.5018639328984157,0.3077285579641847,0.7143,0.333,0.4611982308001607,0.1866666666666666,23.0,0.0183244058849897,0.6922714420358151,3
Unknown_665862,MIA,665862,2023,101,402,371,89,12,2,19,26,127,2,2,0.24,0.4036144578313252,0.4861367837338263,0.728,0.496042216358839,0.5194029850746269,0.2707362534948741,0.6578699340245052,0.6119,0.333,0.4611982308001607,0.2133333333333333,25.0,0.0844978773955972,0.3421300659754946,0
Unknown_680757,CLE,680757,2023,164,741,657,176,37,7,5,73,79,4,6,0.268,0.5542168674698796,0.3585951940850277,0.71,0.2401055408970976,0.4805970149253731,0.4282385834109972,0.164703110273327,0.7881,0.333,0.4611982308001607,0.2733333333333333,26.0,0.010941078396554,0.8352968897266726,3
Unknown_664034,SEA,664034,2023,164,685,605,153,34,0,12,45,119,34,1,0.253,0.5451807228915663,0.3604436229205176,0.707,0.2823218997361477,0.4865671641791045,0.2753960857409133,0.3228086710650329,0.7109,0.333,0.4611982308001607,0.26,29.0,0.0411666959322314,0.6771913289349671,3
Unknown_553993,SEA,553993,2023,167,710,611,145,31,0,23,73,217,15,11,0.237,0.5120481927710844,0.4195933456561924,0.729,0.4089709762532981,0.5522388059701493,0.4482758620689655,0.6336003770028275,0.5704,0.333,0.4611982308001607,0.2666666666666666,32.0,0.0475332489111191,0.3663996229971726,0
Unknown_668800,STL,668800,2023,74,256,236,56,11,0,10,13,64,5,1,0.237,0.3975903614457831,0.4380776340110906,0.701,0.4353562005277044,0.4417910447761193,0.20596458527493,0.5025918944392083,0.6758,0.333,0.4611982308001607,0.1866666666666666,28.0,0.0852474211126634,0.4974081055607917,0
Unknown_665926,CLE,665926,2023,158,631,571,144,27,5,15,33,114,20,3,0.252,0.4698795180722892,0.4103512014787432,0.71,0.3562005277044854,0.4656716417910447,0.2129543336439888,0.3393025447690858,0.729,0.333,0.4611982308001607,0.2533333333333333,25.0,0.0568684979115638,0.6606974552309142,3
Unknown_592669,LAA,592669,2023,145,565,513,121,31,0,21,46,126,3,3,0.236,0.4307228915662651,0.4528650646950093,0.72,0.4591029023746701,0.4089552238805971,0.3485554520037278,0.4389726672950048,0.6903,0.333,0.4611982308001607,0.24,31.0,0.0430194471915667,0.5610273327049953,0
Unknown_676480,CIN,676480,2023,48,164,146,34,10,0,3,17,49,0,1,0.233,0.4608433734939758,0.3493530499075786,0.674,0.3192612137203166,0.573134328358209,0.4524697110904007,0.6175777568331763,0.5976,0.333,0.4611982308001607,0.1666666666666666,25.0,0.0457646573444814,0.3824222431668238,1
Unknown_628451,DET,628451,2023,115,390,363,95,23,2,11,24,71,1,1,0.262,0.4518072289156626,0.467652495378928,0.735,0.4116094986807387,0.4895522388059701,0.2558247903075489,0.3426013195098963,0.7513,0.332,0.4587856855649376,0.2066666666666666,30.0,0.0473051047227701,0.6573986804901035,3
Unknown_665750,TEX,665750,2023,149,579,532,143,32,3,15,39,121,1,4,0.269,0.4819277108433735,0.4639556377079483,0.743,0.387862796833773,0.555223880597015,0.2833178005591799,0.4059849198868991,0.7168,0.331,0.4559710494571772,0.24,25.0,0.0500132242161572,0.594015080113101,3
Unknown_602104,BAL,602104,2023,116,407,370,97,22,3,4,28,103,8,1,0.262,0.5090361445783133,0.3622920517560075,0.697,0.2612137203166226,0.6507462686567164,0.2898415657036347,0.5098963242224316,0.6585,0.331,0.4559710494571772,0.2066666666666666,29.0,0.061198562380752,0.4901036757775683,1
Unknown_650559,MIA,650559,2023,159,646,597,155,32,0,19,43,142,1,5,0.26,0.4518072289156626,0.434380776340111,0.717,0.3693931398416886,0.5194029850746269,0.2795899347623485,0.4314326107445805,0.7105,0.331,0.4559710494571772,0.2466666666666667,27.0,0.0538729098156979,0.5685673892554195,3
Unknown_642086,WSH,642086,2023,153,611,552,141,22,1,14,47,96,10,2,0.255,0.5,0.3715341959334566,0.699,0.2928759894459102,0.453731343283582,0.3275862068965517,0.2836946277097078,0.7496,0.331,0.4559710494571772,0.24,28.0,0.0295355250828057,0.7163053722902921,3
Unknown_660688,WSH,660688,2023,142,578,537,140,27,0,18,33,58,6,2,0.261,0.4578313253012048,0.4399260628465805,0.721,0.3746701846965699,0.3850746268656717,0.2353215284249766,0.1498586239396795,0.8322,0.331,0.4559710494571772,0.2333333333333333,25.0,0.0239931606571013,0.8501413760603203,3
Unknown_669004,KC,669004,2023,153,618,549,128,29,5,18,62,177,3,4,0.233,0.463855421686747,0.4232902033271721,0.715,0.4221635883905013,0.5164179104477612,0.4366262814538676,0.5883600377002827,0.6084,0.331,0.4559710494571772,0.24,25.0,0.04526228638702,0.4116399622997173,0
Unknown_641856,NYY,641856,2023,48,151,131,30,3,1,6,18,40,1,1,0.229,0.5030120481927711,0.4269870609981517,0.729,0.4406332453825857,0.4328358208955225,0.5246971109040075,0.5377002827521207,0.6093,0.331,0.4559710494571772,0.1666666666666666,29.0,0.0330079545750138,0.4622997172478793,0
Unknown_687263,LAA,687263,2023,84,336,294,68,19,0,9,21,77,17,3,0.231,0.4759036144578313,0.3955637707948244,0.704,0.387862796833773,0.4358208955223881,0.260484622553588,0.4535815268614514,0.6548,0.33,0.4531564133494169,0.1933333333333333,22.0,0.0609744434895862,0.5464184731385486,3
Unknown_518934,NYY,518934,2023,141,578,512,124,22,3,15,61,128,3,2,0.242,0.5030120481927711,0.390018484288355,0.71,0.3535620052770448,0.4776119402985074,0.4608574091332711,0.4354382657869934,0.6678,0.33,0.4531564133494169,0.2333333333333333,35.0,0.030631302738587,0.5645617342130065,3
Unknown_542208,ATH,542208,2023,69,198,177,42,5,0,7,13,41,4,3,0.237,0.4246987951807228,0.3881700554528651,0.684,0.3641160949868073,0.391044776119403,0.2753960857409133,0.4015080113100848,0.702,0.33,0.4531564133494169,0.1733333333333333,33.0,0.0510064873329006,0.5984919886899149,3
Unknown_669701,TEX,669701,2023,84,249,211,42,9,2,6,26,58,9,1,0.199,0.463855421686747,0.3179297597042514,0.658,0.3641160949868073,0.3253731343283582,0.4557315936626281,0.4622997172478794,0.6185,0.33,0.4531564133494169,0.18,26.0,0.0331730082816,0.5377002827521207,1
Unknown_678662,COL,678662,2023,158,633,596,154,38,4,16,28,169,4,3,0.258,0.4126506024096384,0.4473197781885398,0.711,0.3931398416886543,0.5940298507462688,0.1752096924510717,0.5426484448633365,0.6793,0.329,0.4507438681141937,0.24,22.0,0.1069152292058009,0.4573515551366636,0
Unknown_663757,SD,663757,2023,155,571,484,98,33,1,15,77,159,5,1,0.202,0.4789156626506025,0.3585951940850277,0.685,0.4116094986807387,0.3970149253731344,0.597856477166822,0.5697455230914232,0.5692,0.329,0.4507438681141937,0.2266666666666666,27.0,0.029953204432831,0.430254476908577,0
Unknown_595909,PHI,595909,2023,67,221,201,48,9,2,6,16,59,1,2,0.239,0.4126506024096384,0.4048059149722737,0.688,0.3825857519788918,0.5074626865671642,0.3066169617893756,0.5426484448633365,0.6516,0.329,0.4507438681141937,0.1733333333333333,31.0,0.0613740440363896,0.4573515551366636,0
Unknown_669304,MIN,669304,2023,44,166,156,36,7,0,5,9,24,1,0,0.231,0.3584337349397591,0.3659889094269872,0.649,0.3482849604221635,0.3283582089552239,0.2218080149114631,0.2542412818096136,0.7952,0.329,0.4507438681141937,0.1666666666666666,25.0,0.0416324102566504,0.7457587181903864,3
Unknown_572191,MIN,572191,2023,129,417,381,84,16,1,21,28,137,4,1,0.22,0.3674698795180724,0.478743068391867,0.713,0.5382585751978891,0.4388059701492538,0.2819198508853681,0.6875589066918002,0.5875,0.328,0.4479292320064334,0.2,32.0,0.0847522730924692,0.3124410933081998,0
Unknown_668670,DET,668670,2023,105,377,343,76,12,0,21,28,121,3,2,0.222,0.3825301204819277,0.4916820702402959,0.725,0.5540897097625329,0.4089552238805971,0.3154706430568499,0.6698868991517436,0.5942,0.328,0.4479292320064334,0.1933333333333333,28.0,0.0736159776380858,0.3301131008482565,0
Unknown_668731,DET,668731,2023,112,371,324,71,13,1,12,44,93,0,1,0.219,0.463855421686747,0.3752310536044363,0.688,0.3905013192612137,0.4,0.5219012115563839,0.5042412818096135,0.6253,0.328,0.4479292320064334,0.1933333333333333,25.0,0.030908123939566,0.4957587181903866,0
Unknown_571912,CIN,571912,2023,69,207,187,43,10,0,6,14,52,5,0,0.23,0.4307228915662651,0.3807763401109058,0.681,0.3720316622691292,0.4567164179104477,0.2842497670083876,0.5054194156456172,0.6522,0.328,0.4479292320064334,0.1733333333333333,32.0,0.0619185346401976,0.4945805843543827,1
Unknown_669242,STL,669242,2023,139,543,492,121,25,4,13,37,88,7,4,0.246,0.4457831325301205,0.4029574861367839,0.698,0.3614775725593667,0.4149253731343284,0.2865796831314072,0.2954759660697455,0.7514,0.328,0.4479292320064334,0.22,28.0,0.0360662738418795,0.7045240339302543,3
Unknown_665019,PHI,665019,2023,52,164,154,37,11,0,4,9,44,1,0,0.24,0.3885542168674698,0.3992606284658042,0.676,0.3693931398416886,0.5283582089552239,0.2250698974836905,0.5457115928369463,0.6707,0.328,0.4479292320064334,0.1666666666666666,27.0,0.0845856085906668,0.4542884071630537,1
Unknown_547989,HOU,547989,2023,150,629,572,139,27,1,21,43,135,7,7,0.243,0.4277108433734939,0.4251386321626618,0.704,0.4010554089709762,0.4328358208955225,0.287977632805219,0.4191800188501414,0.7059,0.327,0.445114595898673,0.2333333333333333,36.0,0.0507204108259003,0.5808199811498587,3
Unknown_446334,AZ,446334,2023,82,267,237,53,12,0,11,25,83,1,4,0.224,0.4156626506024096,0.4436229205175602,0.709,0.4775725593667546,0.453731343283582,0.4054054054054054,0.6460885956644675,0.5918,0.327,0.445114595898673,0.18,38.0,0.0542848125827838,0.3539114043355327,0
Unknown_642708,CLE,642708,2023,147,567,530,138,25,8,8,29,103,4,4,0.26,0.4337349397590361,0.3863216266173753,0.685,0.3007915567282321,0.5164179104477612,0.2073625349487418,0.3416588124410933,0.7601,0.327,0.445114595898673,0.22,28.0,0.0588177160923711,0.6583411875589067,3
Unknown_657656,ATH,657656,2023,109,419,373,85,18,4,10,36,118,9,1,0.228,0.4578313253012048,0.3770794824399261,0.688,0.3720316622691292,0.5104477611940299,0.369524697110904,0.5770499528746466,0.611,0.327,0.445114595898673,0.2,29.0,0.0534457374140763,0.4229500471253533,0
Unknown_624641,PHI,624641,2023,94,319,296,72,16,2,10,9,79,9,3,0.243,0.3795180722891565,0.4399260628465805,0.696,0.4221635883905013,0.4805970149253731,0.1006523765144454,0.4969368520263902,0.6865,0.327,0.445114595898673,0.1866666666666666,27.0,0.1599380804380921,0.5030631479736096,0
Unknown_682928,WSH,682928,2023,157,637,584,141,28,6,18,34,122,13,3,0.241,0.4186746987951807,0.4214417744916822,0.699,0.4010554089709762,0.4208955223880598,0.2180801491146319,0.3647502356267672,0.73,0.327,0.445114595898673,0.2333333333333333,23.0,0.0594055301608922,0.6352497643732329,3
Unknown_643446,NYM,643446,2023,158,654,591,158,25,4,10,39,66,18,3,0.267,0.5180722891566266,0.3696857670979668,0.704,0.258575197889182,0.453731343283582,0.2469711090400745,0.151272384542884,0.8073,0.327,0.445114595898673,0.2333333333333333,31.0,0.0227618708994089,0.848727615457116,3
