Name,Team,batter,season,G,PA,AB,H,2B,3B,HR,BB,K,HBP,SF,AVG,OBP,SLG,OPS,ISO,BABIP,BB%,K%,BIP%,wOBA,wRC+,WAR,age_bat_median,K_BB_ratio,contact_rate
Unknown_669477,SF,669477,2023,88,292,267,53,15,0,5,14,71,5,3,0.199,0.27409638554216864,0.25323475046210725,0.56,0.2717678100263852,0.33731343283582094,0.19245107176141657,0.48656927426955704,0.6815,0.274,0.3031765178930438,0.09333333333333335,24.0,0.08826658026225953,0.5134307257304431
Unknown_642851,COL,642851,2023,52,150,135,28,6,0,2,9,40,2,1,0.207,0.32228915662650603,0.22550831792975973,0.562,0.21108179419525064,0.4268656716417911,0.2488350419384902,0.5419415645617341,0.64,0.274,0.3031765178930438,0.12000000000000001,33.0,0.0760291652461623,0.45805843543826597
Unknown_608348,AZ,608348,2023,46,154,136,28,5,0,2,16,40,1,1,0.206,0.4036144578313252,0.20887245841035124,0.579,0.18997361477572558,0.4179104477611941,0.4534016775396086,0.5254476908576814,0.6299,0.272,0.2975472456775231,0.11333333333333334,29.0,0.03837336860215953,0.4745523091423185
Unknown_669397,ATH,669397,2023,101,343,314,67,4,2,4,19,57,2,2,0.213,0.31024096385542177,0.190388170055453,0.538,0.14511873350923482,0.33731343283582094,0.22739981360671013,0.3051366635249764,0.7551,0.271,0.29513470044229995,0.08000000000000002,25.0,0.04806044200335895,0.6948633364750234
Unknown_657557,STL,657557,2023,110,400,372,77,13,0,14,21,121,5,2,0.207,0.3012048192771085,0.33456561922365996,0.612,0.366754617414248,0.3880597014925373,0.21388630009319662,0.6262959472196041,0.6325,0.271,0.29513470044229995,0.07333333333333335,30.0,0.10151853882598522,0.37370405278039587
Unknown_641313,CWS,641313,2023,124,531,500,123,18,2,1,26,123,3,2,0.246,0.3855421686746987,0.22550831792975973,0.582,0.10817941952506596,0.564179104477612,0.19757688723205966,0.45923656927426953,0.7137,0.269,0.2895054282267792,0.04000000000000001,30.0,0.08147833602696128,0.5407634307257303
Unknown_543939,SEA,543939,2023,91,270,240,45,6,0,4,21,57,6,3,0.188,0.3283132530120483,0.16266173752310542,0.529,0.17414248021108178,0.27164179104477615,0.3317800559179869,0.410933081998115,0.6889,0.268,0.28709288299155605,0.08666666666666667,33.0,0.0425125236579029,0.5890669180018848
Unknown_672820,CWS,672820,2023,51,173,164,33,6,0,6,5,40,0,1,0.201,0.1987951807228916,0.32162661737523107,0.571,0.3614775725593667,0.27761194029850755,0.10391425908667287,0.4582940622054666,0.7225,0.266,0.2814636107760353,0.10666666666666669,23.0,0.14483803107880305,0.5417059377945335
Unknown_663743,MIA,663743,2023,100,328,299,60,10,0,6,17,60,7,2,0.201,0.3012048192771085,0.22181146025878012,0.553,0.22427440633245382,0.28656716417910455,0.21062441752096922,0.3444863336475024,0.7348,0.265,0.27905106554081216,0.07333333333333335,27.0,0.058336054743029664,0.6555136663524974
Unknown_621563,MIA,621563,2023,101,328,307,64,16,3,2,13,70,2,3,0.208,0.25602409638554213,0.23290203327171904,0.543,0.2163588390501319,0.3791044776119403,0.15377446411929171,0.41635249764373233,0.7317,0.261,0.268194611982308,0.06666666666666668,33.0,0.09429862345051557,0.5836475023562675
Unknown_606992,DET,606992,2023,92,306,287,57,10,1,4,17,87,0,1,0.199,0.25602409638554213,0.19963031423290206,0.525,0.1978891820580475,0.4029850746268657,0.22833178005591798,0.5834118755890669,0.6569,0.258,0.2601527945315641,0.06666666666666668,31.0,0.08896463882481463,0.41658812441093307
Unknown_605131,LAD,605131,2023,64,212,189,33,5,0,2,17,46,3,2,0.175,0.2801204819277109,0.10905730129390023,0.484,0.12928759894459102,0.24776119402985075,0.34296365330848083,0.4248350612629595,0.684,0.248,0.23321270607157216,0.07333333333333335,34.0,0.04236480334455476,0.5751649387370406
Unknown_543592,SD,543592,2023,50,157,133,20,4,0,1,18,31,2,0,0.15,0.31024096385542177,0.05360443622920524,0.464,0.11609498680738786,0.16119402985074627,0.5032618825722274,0.3788878416588125,0.6497,0.241,0.21431443506232406,0.08666666666666667,34.0,0.023350910970658292,0.6211121583411876
Unknown_595978,PIT,595978,2023,76,221,195,35,5,0,1,11,47,2,3,0.179,0.20783132530120485,0.08687615526802223,0.448,0.08443271767810026,0.27761194029850755,0.20130475302889095,0.4147031102733271,0.6787,0.239,0.20908725371934056,0.06000000000000001,31.0,0.07266293753940557,0.585296889726673
Unknown_595956,CLE,595956,2023,57,158,152,20,7,0,0,4,46,1,1,0.132,0.0,0.007393715341959373,0.336,0.09762532981530342,0.15820895522388057,0.08713886300093196,0.5994344957587182,0.6772,0.161,0.0,0.013333333333333364,31.0,0.21269709946609075,0.4005655042412819
Unknown_592450,NYY,592450,2024,154,685,544,178,35,1,58,131,165,9,1,0.327,0.9216867469879518,1.0,1.179,1.0,0.7134328358208956,0.8602050326188257,0.4811498586239397,0.5533,0.505,0.9738640932850824,1.0,32.0,0.014380626223651558,0.5188501413760602
Unknown_660271,LAD,660271,2024,153,702,613,190,36,7,54,79,156,6,4,0.31,0.7048192771084337,0.8909426987061,1.048,0.8891820580474933,0.5970149253731344,0.49347623485554526,0.43708765315739867,0.6524,0.45,0.8262967430639323,0.8066666666666666,30.0,0.028223186855983462,0.5629123468426014
Unknown_663656,HOU,663656,2024,74,320,263,75,12,0,23,54,48,1,2,0.285,0.746987951807229,0.7744916820702403,0.999,0.7889182058047493,0.4,0.7558247903075489,0.2669651272384543,0.6687,0.431,0.7752312022517089,0.4066666666666667,27.0,0.007193697043064768,0.7330348727615454
Unknown_665742,NYY,665742,2024,153,693,559,157,30,4,40,126,117,4,4,0.281,0.7710843373493975,0.7208872458410351,0.978,0.7229551451187334,0.4597014925373134,0.8164026095060577,0.31126295947219607,0.6436,0.427,0.7643747486932044,0.7066666666666667,26.0,0.007965348443609492,0.6887370405278037
Unknown_670541,HOU,670541,2024,143,616,535,168,34,2,35,67,93,10,4,0.314,0.7228915662650602,0.7523105360443623,0.979,0.6807387862796834,0.5671641791044777,0.4762348555452003,0.2693213949104618,0.724,0.425,0.759147567350221,0.6333333333333333,27.0,0.016856785525724942,0.730678605089538
Unknown_677951,KC,677951,2024,158,696,625,205,42,10,31,55,102,8,8,0.328,0.6837349397590361,0.7430683918669132,0.961,0.6306068601583114,0.6388059701492538,0.33737185461323393,0.2589538171536287,0.7629,0.418,0.740249296340973,0.6733333333333333,24.0,0.025911849465586417,0.741046182846371
Unknown_665489,TOR,665489,2024,155,679,603,195,44,1,29,67,93,5,4,0.323,0.7078313253012049,0.6839186691312387,0.937,0.5593667546174143,0.6208955223880598,0.42917054986020503,0.2363336475023563,0.757,0.411,0.7213510253317248,0.6333333333333333,25.0,0.01686021014539915,0.7636663524976435
Unknown_621043,MIN,621043,2024,83,355,309,96,19,2,14,39,60,3,4,0.311,0.6957831325301206,0.6414048059149724,0.91,0.5303430079155672,0.6238805970149256,0.48136067101584346,0.3117342130065976,0.7099,0.411,0.7213510253317248,0.4,30.0,0.01975806063043107,0.6882657869934024
Unknown_667670,ATH,667670,2024,143,605,538,160,26,2,39,58,170,5,4,0.297,0.6355421686746988,0.7338262476894639,0.939,0.6965699208443272,0.6835820895522388,0.41612301957129544,0.575636192271442,0.6149,0.408,0.7133092078809811,0.5666666666666667,30.0,0.04670817954912438,0.42436380772855786
Unknown_606466,AZ,606466,2024,131,564,487,141,23,2,36,63,103,5,9,0.29,0.6415662650602411,0.7264325323475047,0.937,0.7071240105540897,0.4776119402985074,0.4897483690587139,0.34377945334590015,0.6968,0.404,0.7028548451950141,0.5266666666666666,31.0,0.0216350483883093,0.6562205466541
Unknown_542303,ATL,542303,2024,159,674,593,181,31,0,38,74,166,3,4,0.305,0.6777108433734941,0.6950092421441776,0.933,0.6226912928759895,0.6865671641791046,0.48089468779123945,0.49387370405278036,0.638,0.403,0.7000402090872535,0.6000000000000001,34.0,0.03341159382090101,0.5061262959472197
Unknown_547180,PHI,547180,2024,143,623,544,157,42,0,30,74,135,2,2,0.289,0.6536144578313253,0.6598890942698707,0.906,0.6174142480211081,0.5940298507462688,0.5228331780055918,0.42412818096135724,0.6597,0.397,0.6839565741857658,0.54,32.0,0.025299786794874865,0.5758718190386427
Unknown_592885,MIL,592885,2024,70,301,259,80,12,3,10,38,56,2,1,0.309,0.7289156626506025,0.5914972273567469,0.894,0.46437994722955145,0.6776119402985076,0.5573159366262814,0.35179076343072574,0.6777,0.397,0.6839565741857658,0.33333333333333337,33.0,0.018521038428191687,0.6482092365692744
Unknown_592626,AZ,592626,2024,129,440,365,96,16,1,23,53,105,18,3,0.263,0.6686746987951807,0.6044362292051757,0.882,0.604221635883905,0.5074626865671642,0.5307548928238583,0.4757304429783224,0.5864,0.394,0.6759147567350221,0.42000000000000004,32.0,0.028319420099006946,0.5242695570216775
Unknown_681481,DET,681481,2024,84,286,258,71,15,5,17,22,75,3,3,0.275,0.5361445783132531,0.7319778188539741,0.905,0.7546174142480211,0.555223880597015,0.3275862068965517,0.5313383600377002,0.6399,0.39,0.6650583031765178,0.31333333333333335,27.0,0.05598890508756307,0.4686616399622998
Unknown_656976,AZ,656976,2024,56,158,137,37,11,0,9,18,31,0,3,0.27,0.5722891566265059,0.689463955637708,0.896,0.7071240105540897,0.4358208955223881,0.5,0.3758246936852027,0.6899,0.389,0.6626457579412948,0.23333333333333334,28.0,0.023335000018324496,0.6241753063147972
Unknown_670242,MIN,670242,2024,72,253,214,56,16,1,13,23,91,15,1,0.262,0.644578313253012,0.6543438077634014,0.9,0.6781002638522428,0.755223880597015,0.3928238583410997,0.7610744580584354,0.4901,0.386,0.6546039404905508,0.2866666666666667,27.0,0.06658552506070468,0.23892554194156457
Unknown_683002,BAL,683002,2024,156,706,620,173,31,6,36,75,158,7,4,0.279,0.6114457831325301,0.6451016635859521,0.884,0.6200527704485488,0.5522388059701493,0.4641192917054986,0.4408576814326108,0.6601,0.385,0.6517893043827905,0.5466666666666666,23.0,0.030782635140172314,0.5591423185673892
Unknown_645302,SEA,645302,2024,80,295,254,78,20,0,4,21,53,11,3,0.307,0.6716867469879518,0.47874306839186703,0.814,0.30870712401055406,0.7044776119402986,0.3010251630941286,0.33694627709707825,0.6915,0.383,0.6465621230398069,0.30666666666666664,27.0,0.03884482326836581,0.6630537229029219
Unknown_575929,STL,575929,2024,81,346,291,78,17,0,15,43,91,12,0,0.268,0.6807228915662652,0.567467652495379,0.865,0.5382585751978891,0.6179104477611942,0.548462255358807,0.5332233741753063,0.578,0.382,0.6437474869320465,0.33333333333333337,32.0,0.03094723679114445,0.4667766258246937
Unknown_545341,AZ,545341,2024,103,279,254,74,20,2,12,20,46,3,2,0.291,0.5722891566265059,0.6543438077634014,0.875,0.5989445910290236,0.5343283582089553,0.30335507921714816,0.30207351555136663,0.7527,0.38,0.6385203055890631,0.29333333333333333,33.0,0.034508880018457144,0.6979264844486333
Unknown_673548,CHC,673548,2024,129,570,497,142,26,6,21,63,158,6,4,0.286,0.6385542168674699,0.5822550831792976,0.859,0.5118733509234829,0.7223880597014926,0.48415657036346693,0.5666823751178134,0.6018,0.38,0.6385203055890631,0.45333333333333337,30.0,0.03854908800010715,0.4333176248821866
Unknown_646240,BOS,646240,2024,136,591,515,140,33,5,27,67,145,3,6,0.272,0.5933734939759036,0.6266173752310538,0.868,0.6121372031662269,0.5671641791044777,0.4976700838769804,0.4915174363807729,0.6362,0.38,0.6385203055890631,0.4666666666666667,28.0,0.031862570392671735,0.5084825636192272
Unknown_680776,BOS,680776,2024,156,717,655,189,48,14,21,52,156,6,3,0.289,0.5632530120481928,0.6044362292051757,0.846,0.5356200527704486,0.6417910447761194,0.3070829450139795,0.42624882186616403,0.7001,0.379,0.6357056694813026,0.5333333333333334,28.0,0.04808713926931079,0.573751178133836
Unknown_608070,CLE,608070,2024,154,662,601,169,39,1,38,54,80,1,6,0.281,0.5421686746987954,0.6746765249537894,0.877,0.6569920844327176,0.4,0.34948741845293574,0.19816211121583416,0.7946,0.378,0.6328910333735425,0.5,32.0,0.0186476453235671,0.801837888784166
Unknown_608369,TEX,608369,2024,121,523,465,127,21,0,30,53,95,3,2,0.273,0.5783132530120482,0.6247689463955639,0.862,0.6068601583113455,0.4477611940298507,0.4412861136999068,0.3414231856738926,0.7113,0.377,0.6304784881383192,0.42000000000000004,30.0,0.024692427898863757,0.6585768143261075
Unknown_669364,MIA,669364,2024,70,303,265,87,12,5,1,33,52,0,4,0.328,0.7198795180722893,0.4602587800369687,0.82,0.22427440633245382,0.7880597014925373,0.4767008387698043,0.3178605089538172,0.7162,0.376,0.6276638520305589,0.30000000000000004,25.0,0.020493492387929413,0.6821394910461829
Unknown_656941,PHI,656941,2024,147,679,560,139,22,0,37,106,194,5,8,0.248,0.6325301204819277,0.5767097966728283,0.854,0.604221635883905,0.5044776119402985,0.6966449207828518,0.5867106503298775,0.5508,0.376,0.6276638520305589,0.5,31.0,0.025419073950602902,0.41328934967012243
Unknown_595777,SD,595777,2024,152,646,547,153,28,0,24,72,99,17,5,0.28,0.6626506024096387,0.534195933456562,0.84,0.45910290237467016,0.4985074626865672,0.4888164026095061,0.2747408105560792,0.7012,0.375,0.6248492159227985,0.48,31.0,0.016605555652739253,0.7252591894439209
Unknown_596019,NYM,596019,2024,149,676,606,168,39,1,33,55,125,12,3,0.277,0.5722891566265059,0.6173752310536045,0.856,0.5857519788918206,0.4925373134328358,0.34855545200372784,0.3491988689915175,0.716,0.374,0.6224366706875752,0.4866666666666667,31.0,0.03395992349678933,0.6508011310084825
Unknown_518692,LAD,518692,2024,141,610,521,147,35,2,21,73,94,8,8,0.282,0.6506024096385542,0.5619223659889094,0.852,0.4934036939313984,0.5074626865671642,0.527027027027027,0.2766258246936852,0.7131,0.374,0.6224366706875752,0.45333333333333337,35.0,0.0149118943668242,0.7233741753063148
Unknown_578428,NYM,578428,2024,75,291,270,91,16,1,4,12,39,8,1,0.337,0.6716867469879518,0.5064695009242146,0.83,0.26912928759894456,0.7402985074626866,0.16123019571295433,0.22926484448633366,0.7973,0.373,0.6196220345798149,0.2866666666666667,34.0,0.0529463008693037,0.7707351555136663
Unknown_666149,SF,666149,2024,85,337,311,88,19,2,15,22,105,3,1,0.283,0.533132530120482,0.6062846580406656,0.837,0.5540897097625329,0.7343283582089554,0.27353215284249766,0.6477379830348727,0.6142,0.373,0.6196220345798149,0.31333333333333335,27.0,0.08235498122549947,0.3522620169651274
Unknown_661388,MIL,661388,2024,152,665,582,163,35,2,23,78,134,3,2,0.28,0.6295180722891566,0.5397412199630316,0.833,0.46701846965699206,0.5791044776119404,0.5158434296365331,0.3883129123468427,0.6767,0.373,0.6196220345798149,0.48,27.0,0.02324313697872673,0.6116870876531573
Unknown_682985,DET,682985,2024,134,571,501,133,27,6,23,63,152,5,2,0.265,0.5843373493975904,0.567467652495379,0.833,0.546174142480211,0.6000000000000002,0.48322460391425903,0.5407634307257304,0.613,0.371,0.6143948532368315,0.42666666666666664,24.0,0.036706842704752905,0.4592365692742697
Unknown_671213,BOS,671213,2024,58,226,197,50,8,0,13,28,71,1,0,0.254,0.5783132530120482,0.5878003696857672,0.842,0.6068601583113455,0.5761194029850747,0.5465983224603914,0.6538642789820923,0.5575,0.37,0.611580217129071,0.25333333333333335,24.0,0.03907785706092466,0.3461357210179077
Unknown_606192,LAD,606192,2024,148,626,566,154,30,2,30,51,176,8,1,0.272,0.5481927710843374,0.5859519408502774,0.831,0.5540897097625329,0.6238805970149256,0.3490214352283318,0.5761074458058435,0.623,0.37,0.611580217129071,0.44666666666666666,32.0,0.056776362295552316,0.4238925541941565
Unknown_621439,MIN,621439,2024,93,376,345,96,25,3,18,19,97,10,2,0.278,0.5240963855421686,0.6487985212569318,0.857,0.62532981530343,0.6029850746268658,0.20456663560111837,0.5214420358152686,0.6649,0.37,0.611580217129071,0.32666666666666666,31.0,0.08887950432626904,0.4785579641847315
Unknown_671056,STL,671056,2024,70,255,227,69,12,1,5,25,53,2,1,0.304,0.6566265060240964,0.4768946395563772,0.808,0.31398416886543534,0.7223880597014926,0.42590866728797766,0.40315739868049016,0.6824,0.368,0.6063530357860876,0.26,24.0,0.031035486537433876,0.5968426013195098
Unknown_668901,NYM,668901,2024,110,454,413,110,22,0,27,33,135,3,5,0.266,0.49397590361445787,0.6321626617375233,0.837,0.6332453825857519,0.5671641791044777,0.3080149114631873,0.6142789820923656,0.6233,0.367,0.6035383996783272,0.36,25.0,0.06917313199973506,0.38572101790763447
Unknown_607208,PHI,607208,2024,118,527,494,147,25,0,21,26,94,6,1,0.298,0.5481927710843374,0.5582255083179299,0.815,0.445910290237467,0.5910447761194031,0.19897483690587137,0.33388312912346846,0.7609,0.366,0.6007237635705669,0.3866666666666667,31.0,0.060034950996466635,0.6661168708765315
Unknown_701538,SD,701538,2024,148,573,536,158,29,6,24,27,96,1,5,0.295,0.5090361445783133,0.613678373382625,0.832,0.5329815303430079,0.5492537313432836,0.18872320596458528,0.3081998114985863,0.7766,0.365,0.5983112183353438,0.4066666666666667,21.0,0.05882720562873743,0.6918001885014138
Unknown_681146,MIA,681146,2024,65,267,228,63,10,0,11,29,55,3,7,0.276,0.5963855421686747,0.5378927911275417,0.821,0.47493403693931396,0.5194029850746269,0.4753028890959925,0.3989161168708765,0.6742,0.365,0.5983112183353438,0.26666666666666666,29.0,0.026708775021336464,0.6010838831291236
Unknown_608701,BOS,608701,2024,91,307,273,77,16,1,11,28,78,5,1,0.282,0.6024096385542169,0.5452865064695009,0.827,0.4696569920844327,0.6656716417910448,0.39422180801491147,0.5122525918944392,0.6352,0.365,0.5983112183353438,0.28,33.0,0.04392192668105376,0.48774740810556083
Unknown_571970,LAD,571970,2024,67,267,214,47,16,0,14,43,67,5,5,0.22,0.5963855421686747,0.5859519408502774,0.846,0.6912928759894459,0.31343283582089554,0.7194780987884436,0.5047125353440151,0.5693,0.364,0.5954965822275833,0.26,34.0,0.020157238991668783,0.49528746465598483
Unknown_669003,MIL,669003,2024,67,224,196,50,12,3,8,25,71,1,0,0.255,0.5542168674698796,0.5452865064695009,0.812,0.5408970976253298,0.6716417910447762,0.48928238583411,0.6604618284637135,0.558,0.363,0.5926819461198229,0.24000000000000002,26.0,0.04497327159916019,0.3395381715362866
Unknown_665487,SD,665487,2024,95,413,375,103,20,1,19,31,93,6,1,0.275,0.5451807228915663,0.5748613678373384,0.824,0.5329815303430079,0.5492537313432836,0.3191985088536813,0.4441564561734213,0.6852,0.362,0.5898673100120626,0.32666666666666666,25.0,0.04803466901026296,0.5558435438265785
Unknown_682829,CIN,682829,2024,157,684,607,157,36,9,25,68,213,6,1,0.259,0.5451807228915663,0.5489833641404807,0.81,0.5382585751978891,0.6656716417910448,0.43243243243243246,0.6472667295004713,0.5775,0.362,0.5898673100120626,0.44666666666666666,22.0,0.05063079245767658,0.35273327049952874
Unknown_656541,COL,656541,2024,47,158,138,33,5,1,10,14,56,0,2,0.239,0.44277108433734935,0.6155268022181148,0.812,0.683377308707124,0.5283582089552239,0.38210624417520966,0.7485862393967955,0.5316,0.362,0.5898673100120626,0.21333333333333335,30.0,0.06741595981844777,0.25141376060320453
Unknown_641933,BOS,641933,2024,108,460,401,95,18,0,29,50,158,7,2,0.237,0.5180722891566266,0.600739371534196,0.829,0.6675461741424802,0.5134328358208955,0.4757688723205965,0.7229029217719133,0.5326,0.362,0.5898673100120626,0.3466666666666667,29.0,0.05115874936290399,0.2770970782280868
Unknown_681807,CLE,681807,2024,120,381,331,84,17,1,14,40,84,8,2,0.254,0.5662650602409639,0.4879852125693162,0.785,0.4617414248021108,0.4895522388059701,0.4585274930102516,0.4330819981149859,0.6483,0.361,0.5874547647768396,0.30666666666666664,29.0,0.030640475969779007,0.5669180018850142
Unknown_605141,LAD,605141,2024,110,487,428,119,22,5,15,54,55,1,4,0.278,0.5993975903614458,0.524953789279113,0.815,0.45118733509234826,0.4567164179104477,0.4860205032618825,0.17954759660697456,0.7741,0.36,0.5846401286690792,0.3533333333333334,32.0,0.00969846891267794,0.8204524033930254
Unknown_668804,PIT,668804,2024,152,669,603,165,27,3,23,53,149,10,3,0.274,0.5512048192771085,0.4972273567467654,0.784,0.42216358839050133,0.5761194029850747,0.3383038210624418,0.4382657869934025,0.6831,0.36,0.5846401286690792,0.43333333333333335,29.0,0.04441906302046976,0.5617342130065974
Unknown_663698,PIT,663698,2024,77,282,253,67,11,0,13,22,73,6,1,0.265,0.5391566265060243,0.5323475046210722,0.799,0.4986807387862797,0.5582089552238807,0.33271202236719477,0.5235626767200754,0.6418,0.36,0.5846401286690792,0.26666666666666666,28.0,0.054239318844329615,0.4764373232799246
Unknown_607732,COL,607732,2024,77,277,239,62,17,1,9,27,65,9,1,0.259,0.5933734939759036,0.5138632162661738,0.807,0.4828496042216359,0.5522388059701493,0.4235787511649581,0.46654099905749297,0.6318,0.36,0.5846401286690792,0.26,35.0,0.036586094006311416,0.5334590009425071
Unknown_671218,SF,671218,2024,121,518,475,128,23,3,22,37,135,2,4,0.269,0.49397590361445787,0.5452865064695009,0.792,0.503957783641161,0.5820895522388061,0.3019571295433365,0.5275683317624882,0.6641,0.356,0.5737836751105749,0.3533333333333334,25.0,0.06063881772632983,0.47243166823751204
Unknown_514888,HOU,514888,2024,149,663,610,179,29,0,19,46,117,7,0,0.293,0.5783132530120482,0.4805914972273569,0.784,0.34828496042216356,0.6089552238805972,0.29263746505125815,0.3294062205466541,0.7436,0.356,0.5737836751105749,0.41333333333333333,34.0,0.039219376949492714,0.6705937794533459
Unknown_663886,CIN,663886,2024,133,507,449,116,26,1,19,48,116,8,2,0.258,0.5451807228915663,0.5064695009242146,0.787,0.47493403693931396,0.5164179104477612,0.4105312208760485,0.4526390197926485,0.6607,0.355,0.5713711298753518,0.3466666666666667,28.0,0.036757800660440126,0.5473609802073516
Unknown_656305,SF,656305,2024,150,629,557,137,38,2,25,64,156,6,2,0.246,0.5150602409638555,0.5212569316081332,0.785,0.5303430079155672,0.4835820895522388,0.44315004659832247,0.49787935909519326,0.6407,0.355,0.5713711298753518,0.4,31.0,0.03719318470501507,0.5021206409048069
Unknown_671732,ATH,671732,2024,115,437,400,106,24,2,22,33,104,0,4,0.265,0.4819277108433735,0.6025878003696858,0.818,0.5963060686015831,0.5014925373134328,0.3210624417520969,0.47431668237511776,0.6865,0.355,0.5713711298753518,0.32000000000000006,24.0,0.051008633458637376,0.5256833176248823
Unknown_680757,CLE,680757,2024,118,519,460,133,15,3,13,52,48,5,0,0.289,0.6325301204819277,0.4547134935304991,0.787,0.31926121372031663,0.4985074626865672,0.4361602982292637,0.13147973609802072,0.7938,0.355,0.5713711298753518,0.3533333333333334,27.0,0.007862006301562694,0.8685202639019789
Unknown_687462,TOR,687462,2024,96,381,328,87,19,0,12,42,70,7,4,0.265,0.5993975903614458,0.47874306839186703,0.79,0.4195250659630607,0.4955223880597015,0.48275862068965525,0.3463713477851084,0.6877,0.353,0.565741857659831,0.29333333333333333,27.0,0.02225893958015978,0.6536286522148917
Unknown_695578,WSH,695578,2024,79,336,295,78,13,4,9,39,97,2,0,0.264,0.5903614457831324,0.467652495378928,0.781,0.40633245382585753,0.6895522388059702,0.5102516309412861,0.5937794533459001,0.5893,0.352,0.5633293124246079,0.2733333333333333,22.0,0.03812427609656055,0.4062205466541
Unknown_663586,ATL,663586,2024,107,455,412,106,24,2,19,36,112,5,2,0.257,0.496987951807229,0.5360443622920519,0.787,0.5197889182058048,0.5164179104477612,0.33783783783783783,0.4936380772855797,0.6637,0.352,0.5633293124246079,0.32000000000000006,27.0,0.05023824362857122,0.5063619227144205
Unknown_624585,SF,624585,2024,138,556,481,117,33,1,21,65,137,6,4,0.243,0.5421686746987954,0.5046210720887248,0.785,0.5145118733509234,0.4776119402985074,0.5139794967381175,0.49410933081998115,0.6205,0.351,0.5605146763168476,0.3533333333333334,32.0,0.030791147665345568,0.5058906691800189
Unknown_670042,SEA,670042,2024,129,444,393,96,19,2,22,27,130,20,2,0.244,0.5,0.5489833641404807,0.794,0.5725593667546174,0.5104477611940299,0.25256290773532153,0.603440150801131,0.5968,0.351,0.5605146763168476,0.31333333333333335,30.0,0.08320598750970444,0.3965598491988691
Unknown_521692,KC,521692,2024,155,639,579,157,28,0,26,43,125,11,6,0.271,0.5180722891566266,0.5175600739371535,0.784,0.45910290237467016,0.5014925373134328,0.28285181733457593,0.37441093308199813,0.7183,0.351,0.5605146763168476,0.3866666666666667,34.0,0.04624855846346207,0.625589066918002
Unknown_592518,SD,592518,2024,146,615,570,158,28,0,27,40,120,1,4,0.277,0.5,0.5434380776340113,0.792,0.48021108179419525,0.5164179104477612,0.2721342031686859,0.37323279924599434,0.7382,0.35,0.5577000402090873,0.37333333333333335,32.0,0.04809021972307446,0.6267672007540055
Unknown_621566,ATL,621566,2024,159,671,586,144,34,1,28,71,165,9,5,0.246,0.5301204819277109,0.512014787430684,0.784,0.5171503957783641,0.4686567164179104,0.46225535880708296,0.4929311969839774,0.6349,0.349,0.555287494973864,0.3933333333333333,30.0,0.03497991720393691,0.5070688030160226
Unknown_642715,MIL,642715,2024,158,674,598,149,32,0,32,72,172,1,3,0.249,0.5150602409638555,0.534195933456562,0.793,0.5408970976253298,0.4805970149253731,0.4669151910531221,0.5148444863336474,0.6365,0.349,0.555287494973864,0.3933333333333333,29.0,0.03624415210126351,0.48515551366635257
Unknown_694192,MIL,694192,2024,141,560,516,140,28,4,21,38,118,3,2,0.271,0.5,0.534195933456562,0.787,0.4828496042216359,0.5373134328358209,0.28564771668219946,0.409990574929312,0.7143,0.348,0.5524728588661036,0.3466666666666667,20.0,0.050055856211100064,0.590009425070688
Unknown_656811,BAL,656811,2024,138,487,436,115,20,3,15,46,68,2,3,0.264,0.533132530120482,0.467652495378928,0.761,0.40633245382585753,0.4388059701492538,0.40959925442684064,0.2424599434495759,0.7618,0.348,0.5524728588661036,0.32000000000000006,31.0,0.018586801647895647,0.7575400565504242
Unknown_664774,SF,664774,2024,112,386,317,81,15,0,8,61,82,4,3,0.256,0.6656626506024096,0.378927911275416,0.758,0.30079155672823216,0.546268656716418,0.7054986020503262,0.41399622997172486,0.6166,0.348,0.5524728588661036,0.28,30.0,0.016013584658882765,0.5860037700282752
Unknown_664761,PHI,664761,2024,140,594,542,151,44,2,15,40,84,6,6,0.279,0.5240963855421686,0.5101663585951943,0.782,0.4300791556728232,0.5044776119402985,0.28285181733457593,0.24670122525918947,0.7811,0.348,0.5524728588661036,0.36,28.0,0.03066060800911119,0.7532987747408104
Unknown_623993,BAL,623993,2024,152,652,583,137,24,2,42,58,127,7,4,0.235,0.45783132530120485,0.600739371534196,0.809,0.6728232189973615,0.27761194029850755,0.3839701770736253,0.37252591894439213,0.7055,0.348,0.5524728588661036,0.38,30.0,0.03235855002302846,0.6274740810556079
Unknown_807799,BOS,807799,2024,104,404,362,102,20,0,10,26,48,14,2,0.282,0.5813253012048193,0.4547134935304991,0.771,0.3403693931398417,0.4985074626865672,0.26933830382106244,0.19344957587181905,0.7822,0.348,0.5524728588661036,0.2866666666666667,31.0,0.025699408999591736,0.8065504241281809
Unknown_663993,TEX,663993,2024,140,565,486,129,16,1,16,71,125,4,4,0.265,0.6114457831325301,0.4195933456561924,0.762,0.33509234828496043,0.5671641791044777,0.554986020503262,0.4347313854853912,0.646,0.347,0.5496582227583433,0.3466666666666667,29.0,0.02405467249363462,0.5652686145146086
Unknown_676059,BAL,676059,2024,104,437,407,108,26,5,18,21,94,7,1,0.265,0.463855421686747,0.5767097966728283,0.798,0.5593667546174143,0.5074626865671642,0.1933830382106244,0.42035815268614524,0.7185,0.347,0.5496582227583433,0.30000000000000004,25.0,0.07655047654199282,0.5796418473138547
